"","time_id","seconds_in_bucket","bid_price1","ask_price1","bid_price2","ask_price2","bid_size1","ask_size1","bid_size2","ask_size2","stock_id"
"1365",31,348,1.000464,1.0009278,1.0003092,1.0011598,100,100,50,103,100
"1366",31,351,1.000464,1.0009278,1.000232,1.0011598,100,100,210,103,100
"1367",31,352,1.0005412,1.0009278,1.0003866,1.0011598,100,100,50,103,100
"1368",31,353,1.0005412,1.0009278,1.0003092,1.0011598,100,100,3,103,100
"1369",31,354,1.0005412,1.0009278,1.000464,1.0011598,100,100,50,103,100
"1370",31,355,1.0008506,1.0013145,1.0007732,1.0015464,100,15,10,167,100
"1371",31,356,1.0008506,1.0013145,1.0006186,1.0015464,101,15,103,167,100
"1372",31,357,1.0008506,1.0013145,1.000696,1.0015464,151,15,50,167,100
"1373",31,359,1.0008506,1.0013145,1.000696,1.0015464,351,15,200,167,100
"1374",31,364,1.0008506,1.0013145,1.000696,1.0014691,351,15,200,66,100
"1375",31,365,1.0008506,1.0013145,1.000696,1.0014691,372,15,200,66,100
"1376",31,366,1.0008506,1.0013145,1.000696,1.0014691,545,15,200,66,100
"1377",31,372,1.0008506,1.0013145,1.000696,1.0014691,395,21,200,66,100
"1378",31,373,1.0008506,1.0013145,1.000696,1.0014691,395,21,150,66,100
"1379",31,374,1.0008506,1.0013145,1.000696,1.0014691,395,21,150,66,100
"1380",31,375,1.0008506,1.0012372,1.000696,1.0013145,365,43,150,18,100
"1381",31,377,1.0008506,1.0012372,1.000696,1.0013145,230,43,150,18,100
"1382",31,378,1.0008506,1.0012372,1.000696,1.0013145,330,43,150,18,100
"1383",31,379,1.0008506,1.0012372,1.000696,1.0013145,230,43,150,18,100
"1384",31,380,1.0008506,1.0012372,1.000696,1.0013145,330,43,150,18,100
"1385",31,381,1.0009278,1.0012372,1.0008506,1.0013145,70,43,160,18,100
"1386",31,382,1.0009278,1.0012372,1.0008506,1.0013145,71,43,159,18,100
"1387",31,384,1.0009278,1.0010825,1.0008506,1.0011598,1,50,229,6,100
"1388",31,385,1.0009278,1.0011598,1.0008506,1.0012372,1,6,229,37,100
"1389",31,387,1.0009278,1.0011598,1.0008506,1.0012372,1,56,229,37,100
"1390",31,389,1.0009278,1.0011598,1.0008506,1.0012372,1,6,229,37,100
"1391",31,398,1.0009278,1.0011598,1.0008506,1.0012372,71,6,159,37,100
"1392",31,400,1.0009278,1.0011598,1.0008506,1.0012372,71,6,179,37,100
"1393",31,402,1.0012372,1.0015464,1.0011598,1.0016237,71,159,20,21,100
"1394",31,403,1.0009278,1.0014691,1.0008506,1.0015464,270,1,209,100,100
"1395",31,408,1.0009278,1.0014691,1.0008506,1.0015464,270,1,188,100,100
"1396",31,409,1.0009278,1.0014691,1.0008506,1.0015464,370,1,188,100,100
"1397",31,416,1.0013918,1.0020877,1.0013145,1.002165,370,128,56,100,100
"1398",31,417,1.0013918,1.0020877,1.0010825,1.002165,1,128,109,3,100
"1399",31,419,1.0013918,1.0020877,1.0010825,1.002165,1,228,109,3,100
"1400",31,420,1.0013918,1.0020877,1.0012372,1.002165,1,228,50,3,100
"1401",31,421,1.0013918,1.0020877,1.0012372,1.002165,1,228,120,3,100
"1402",31,422,1.0013918,1.0020877,1.0012372,1.002165,121,228,50,3,100
"1403",31,426,1.0013918,1.0020877,1.0012372,1.002165,71,228,50,3,100
"1404",31,427,1.0013918,1.0020103,1.0012372,1.0020877,1,106,120,106,100
"1405",31,428,1.0013918,1.0020103,1.0012372,1.0020877,1,106,120,106,100
"1406",31,430,1.0013918,1.0020103,1.0012372,1.0020877,1,106,120,106,100
"1407",31,432,1.0013918,1.0020103,1.0012372,1.0020877,51,106,120,106,100
"1408",31,434,1.0013918,1.0020103,1.0012372,1.0020877,1,106,25,106,100
"1409",31,435,1.0013918,1.0020103,1.0013145,1.0020877,71,106,25,106,100
"1410",31,436,1.0014691,1.0020103,1.0013918,1.0020877,70,106,1,106,100
"1411",31,437,1.0014691,1.0020103,1.0011598,1.0020877,1,106,95,106,100
"1412",31,438,1.0014691,1.0020103,1.0011598,1.0020877,1,106,25,106,100
"1413",31,439,1.0014691,1.0020103,1.0011598,1.0020877,1,106,25,106,100
"1414",31,440,1.0014691,1.0020103,1.0011598,1.0020877,1,106,25,106,100
"1415",31,441,1.0014691,1.0020103,1.0011598,1.0020877,1,106,25,106,100
"1416",31,442,1.0014691,1.0020103,1.0012372,1.0020877,1,106,25,109,100
"1417",31,443,1.0014691,1.0020103,1.0011598,1.0020877,1,106,95,109,100
"1418",31,444,1.0014691,1.0020103,1.0011598,1.0020877,1,106,95,109,100
"1419",31,445,1.0014691,1.0020103,1.0012372,1.0020877,1,106,70,109,100
"1420",31,448,1.0014691,1.0020103,1.0010825,1.0020877,1,106,154,109,100
"1421",31,449,1.0014691,1.0020103,1.0012372,1.0020877,1,106,95,109,100
"1422",31,451,1.0012372,1.0019331,1.0011598,1.0020103,370,119,225,103,100
"1423",31,452,1.0010825,1.0019331,1.0010052,1.0020103,254,119,100,103,100
"1424",31,453,1.0013145,1.0019331,1.0012372,1.0020103,170,119,201,103,100
"1425",31,454,1.0012372,1.0019331,1.0010825,1.0020103,371,119,84,3,100
"1426",31,456,1.0012372,1.0019331,1.0010825,1.0020103,447,119,84,3,100
"1427",31,457,1.0012372,1.0019331,1.0010825,1.0020103,447,119,84,3,100
"1428",31,458,1.0012372,1.0019331,1.0010825,1.0020103,371,119,84,3,100
"1429",31,462,1.0012372,1.0019331,1.0010825,1.0020103,1,139,154,68,100
"1430",31,463,1.0012372,1.0019331,1.0010825,1.0020103,1,119,154,3,100
"1431",31,465,1.0012372,1.0019331,1.0010825,1.0020103,1,119,154,3,100
"1432",31,466,1.0012372,1.0019331,1.0010825,1.0020103,1,119,154,28,100
"1433",31,467,1.0012372,1.0019331,1.0010825,1.0020103,1,219,154,28,100
"1434",31,468,1.0012372,1.0019331,1.0010825,1.0020103,1,219,154,28,100
"1435",31,469,1.0012372,1.0019331,1.0010825,1.0020103,1,219,154,3,100
"1436",31,470,1.0012372,1.0019331,1.0010825,1.0020103,1,219,154,3,100
"1437",31,471,1.0012372,1.0019331,1.0010825,1.0020103,1,219,154,28,100
"1438",31,473,1.0012372,1.0018557,1.0010825,1.0019331,1,25,154,244,100
"1439",31,475,1.0010825,1.0018557,1.0010052,1.0019331,254,73,100,100,100
"1440",31,476,1.0010825,1.0017784,1.0010052,1.0018557,155,25,100,98,100
"1441",31,477,1.0010825,1.0016237,1.0010052,1.0017011,155,25,100,25,100
"1442",31,478,1.0011598,1.0017011,1.0010825,1.0017784,25,58,180,207,100
"1443",31,479,1.0011598,1.0016237,1.0010825,1.0017784,25,19,180,206,100
"1444",31,480,1.0010825,1.0016237,1.0010052,1.0017011,155,19,125,100,100
"1445",31,481,1.0010825,1.0016237,1.0010052,1.0017011,255,19,125,100,100
"1446",31,482,1.0010825,1.0016237,1.0010052,1.0017011,255,26,125,100,100
"1447",31,483,1.0010825,1.0016237,1.0010052,1.0017784,255,226,125,100,100
"1448",31,484,1.0010825,1.0016237,1.0010052,1.0017784,255,226,100,100,100
"1449",31,485,1.0010825,1.0016237,1.0010052,1.0017784,255,226,100,100,100
"1450",31,486,1.0010825,1.0016237,1.0010052,1.0017784,255,226,100,100,100
"1451",31,487,1.0010825,1.0016237,1.0010052,1.0017784,255,226,100,100,100
"1452",31,488,1.0010825,1.0016237,1.0010052,1.0017784,255,226,125,100,100
"1453",31,489,1.0007732,1.0013145,1.0006186,1.0014691,14,6,3,210,100
"1454",31,490,1.0007732,1.0013145,1.0006186,1.0014691,14,6,3,10,100
"1455",31,491,1.0007732,1.0013145,1.0006186,1.0014691,14,106,3,10,100
"1456",31,492,1.0006186,1.0010825,1.0005412,1.0013145,25,100,69,106,100
"1457",31,493,1.0005412,1.0010825,1.000464,1.0013145,44,200,26,6,100
"1458",31,494,1.0005412,1.0010825,1.000464,1.0013918,69,106,26,100,100
"1459",31,495,1.0006186,1.0010825,1.0005412,1.0013918,25,106,69,100,100
"1460",31,496,1.0006186,1.0010825,1.0005412,1.0013918,25,107,69,100,100
"1461",31,505,1.0006186,1.0010825,1.0005412,1.0014691,25,307,69,10,100
"1462",31,507,1.0006186,1.0010825,1.0005412,1.0014691,25,201,69,10,100
"1463",31,515,1.000696,1.0010825,1.0006186,1.0014691,225,201,125,9,100
"1464",31,516,1.000696,1.0010825,1.0006186,1.0013918,25,201,125,100,100
"1465",31,520,1.000696,1.0010825,1.0006186,1.0013918,25,201,145,100,100
"1466",31,521,1.000696,1.0010825,1.0006186,1.0013918,25,201,45,100,100
"1467",31,522,1.000696,1.0010825,1.0006186,1.0013918,25,221,45,140,100
"1468",31,526,1.000696,1.0010825,1.0006186,1.0013918,25,201,45,100,100
"1469",31,528,1.000696,1.0010825,1.0006186,1.0013918,300,201,20,100,100
"1470",31,529,1.0006186,1.0010825,1.0005412,1.0013918,20,201,45,100,100
"1471",31,531,1.0006186,1.0010825,1.0005412,1.0013918,20,201,45,100,100
"1472",31,532,1.0006186,1.0010825,1.0005412,1.0013918,20,201,70,100,100
"1473",31,533,1.0006186,1.0010825,1.0005412,1.0013918,20,301,45,100,100
"1474",31,535,1.0006186,1.0010825,1.0005412,1.0013918,20,301,45,100,100
"1475",31,537,1.0005412,1.0010052,1.000464,1.0010825,45,100,26,204,100
"1476",31,538,1.0005412,1.0008506,1.000464,1.0010052,25,2,226,100,100
"1477",31,539,1.0005412,1.0008506,1.000464,1.0010052,25,102,226,100,100
"1478",31,540,1.0006186,1.0008506,1.0005412,1.0010052,25,102,125,100,100
"1479",31,541,1.000696,1.0010052,1.0006186,1.0010825,125,100,25,104,100
"1480",31,542,1.000696,1.0010052,1.000464,1.0010825,1,101,226,104,100
"1481",31,543,1.0005412,1.0010052,1.000464,1.0010825,300,101,126,104,100
"1482",31,544,1.0006186,1.0010052,1.0005412,1.0010825,25,101,226,104,100
"1483",31,545,1.0006186,1.0010052,1.0005412,1.0010825,25,101,225,104,100
"1484",31,550,1.0006186,1.0010052,1.0005412,1.0010825,25,101,227,104,100
"1485",31,553,1.0006186,1.0010052,1.0005412,1.0010825,25,101,327,104,100
"1486",31,556,1.0006186,1.0010052,1.0005412,1.0010825,250,101,252,104,100
"1487",31,557,1.0006186,1.0010052,1.0005412,1.0010825,251,101,252,104,100
"1488",31,562,1.0008506,1.0012372,1.0007732,1.0013918,50,100,200,100,100
"1489",31,565,1.0008506,1.0013918,1.0007732,1.0014691,44,300,200,109,100
"1490",31,566,1.0008506,1.0013145,1.0007732,1.0013918,44,100,200,300,100
"1491",31,567,1.0007732,1.0013145,1.000696,1.0013918,200,100,300,300,100
"1492",31,568,1.0001546,1.0006186,1.0000774,1.0009278,200,20,3,200,100
"1493",31,569,1.0001546,1.0006186,1.0000774,1.0010052,200,20,3,100,100
"1494",31,570,1.0001546,1.0006186,1.0000774,1.0010052,200,20,3,100,100
"1495",31,571,1.0001546,1.0006186,1.0000774,1.0010052,450,20,3,100,100
"1496",31,572,1.0001546,1.0006186,1.0000774,1.0009278,350,20,3,200,100
"1497",31,573,1.0001546,1.0008506,0.9999227,1.0009278,200,100,5,300,100
"1498",31,574,1.0001546,1.0008506,0.9999227,1.0009278,200,100,5,300,100
"1499",31,577,1.0001546,1.0008506,0.9999227,1.0009278,200,150,5,300,100
"1500",31,578,1.0001546,1.000696,1,1.0008506,350,100,50,100,100
"1501",31,579,1.0001546,1.0005412,0.9999227,1.000696,100,1,5,100,100
"1502",31,580,1.0001546,1.0005412,0.9999227,1.000696,100,1,5,100,100
"1503",31,581,1.0001546,1.0005412,1,1.000696,100,1,50,100,100
"1504",31,582,1.0001546,1.0005412,0.9999227,1.000696,100,21,5,140,100
"1505",31,586,1.0001546,1.0005412,1.0000774,1.000696,114,21,50,100,100
"1506",31,587,1.0001546,1.0005412,0.9999227,1.000696,114,21,5,100,100
"1507",31,588,1.0001546,1.0005412,0.9999227,1.0008506,115,101,5,50,100
"1508",31,589,1.0001546,1.0005412,0.9999227,1.0009278,115,101,5,50,100
"1509",31,590,1.0001546,1.0005412,0.9999227,1.0009278,115,101,5,50,100
"1510",31,591,1.0001546,1.0005412,0.9999227,1.0009278,215,101,5,50,100
"1511",31,593,1.0001546,1.0005412,0.9999227,1.0010052,215,101,5,100,100
"1512",31,596,1.0001546,1.0005412,0.9999227,1.0009278,215,101,5,50,100
"1513",31,597,1.0001546,1.0005412,1,1.0010052,215,201,3,100,100
"1514",31,598,1.0003092,1.0005412,1.0001546,1.0010052,33,201,215,100,100
"1515",31,599,1.000232,1.0005412,1.0001546,1.0010052,50,201,215,100,100
"1516",62,0,1.0008891,1.0013529,1.0005798,1.0014302,200,1,51,24,100
"1517",62,1,1.0008891,1.0013529,1.0005798,1.0014302,200,1,51,22,100
"1518",62,2,1.0008891,1.0013529,1.0005798,1.0014302,200,1,51,24,100
"1519",62,3,1.0008891,1.0013529,1.0005798,1.0014302,200,1,51,22,100
"1520",62,5,1.0008891,1.0013529,1.0005798,1.0014302,200,1,51,24,100
"1521",62,6,1.0008891,1.0013529,1.0005798,1.0014302,300,1,51,26,100
"1522",62,9,1.0008891,1.0013529,1.0005798,1.0014302,300,1,1,26,100
"1523",62,14,1.0009663,1.0013529,1.0008891,1.0014302,100,1,250,24,100
"1524",62,15,1.0009663,1.0013529,1.0008891,1.0014302,200,1,150,22,100
"1525",62,16,1.0009663,1.0013529,1.0008891,1.0014302,200,1,100,24,100
"1526",62,17,1.0009663,1.0013529,1.0008891,1.0014302,200,1,100,26,100
"1527",62,19,1.0009663,1.0013529,1.0008891,1.0014302,200,1,100,27,100
"1528",62,20,1.0009663,1.0013529,1.0008891,1.0014302,200,1,100,24,100
"1529",62,21,1.0009663,1.0013529,1.0008891,1.0014302,200,1,100,22,100
"1530",62,24,1.0009663,1.0012755,1.0008891,1.0013529,200,1,100,21,100
"1531",62,27,1.0009663,1.0012755,1.0008891,1.0013529,167,342,100,21,100
"1532",62,28,1.0008117,1.0011209,1.0003479,1.0011983,1,40,1,100,100
"1533",62,32,1.0008117,1.0011209,1.0005798,1.0012755,1,40,50,102,100
"1534",62,36,1.0005798,1.0011209,1.0003479,1.0012755,50,40,1,102,100
"1535",62,42,1.0005798,1.0009663,1.0003479,1.0010437,50,41,1,20,100
"1536",62,50,1.0003479,1.0009663,1.0002706,1.0010437,1,41,102,20,100
"1537",62,57,1.0005798,1.0009663,1.0003479,1.0010437,50,68,19,20,100
"1538",62,70,1.0005798,1.0009663,1.0003479,1.0010437,50,69,19,20,100
"1539",62,77,1.0009663,1.0013529,1.0006571,1.0014302,100,1,41,2,100
"1540",62,79,1.0005798,1.0013529,1.0003479,1.0014302,50,2,19,2,100
"1541",62,82,1.0005798,1.0013529,1.0003479,1.0014302,50,2,19,42,100
"1542",62,83,1.0005798,1.0013529,1.0003479,1.0014302,50,17,19,42,100
"1543",62,85,1.0005798,1.0013529,1.0003479,1.0014302,25,17,19,42,100
"1544",62,92,1.0003479,1.0013529,1.0002706,1.0014302,19,17,127,42,100
"1545",62,94,1.0003479,1.0013529,1.0002706,1.0014302,19,17,102,67,100
"1546",62,96,1.0003479,1.0013529,1.0002706,1.0014302,119,17,102,42,100
"1547",62,97,1.0006571,1.0013529,1.0003479,1.0014302,1,17,119,42,100
"1548",62,98,1.0006571,1.0013529,1.0005025,1.0014302,1,17,25,42,100
"1549",62,99,1.0006571,1.0013529,1.0005025,1.0014302,1,17,25,42,100
"1550",62,104,1.0006571,1.0013529,1.0005025,1.0014302,2,17,25,42,100
"1551",62,114,1.0008891,1.0014302,1.0007344,1.0016621,25,42,1,1,100
"1552",62,115,1.0008117,1.0014302,1.0007344,1.0016621,1,42,1,1,100
"1553",62,116,1.0007344,1.0014302,1.0005025,1.0016621,2,42,25,1,100
"1554",62,117,1.0007344,1.0014302,1.0005025,1.0016621,265,42,25,1,100
"1555",62,118,1.0007344,1.0014302,1.0006571,1.0016621,20,42,1,1,100
"1556",62,119,1.0007344,1.0014302,1.0006571,1.0016621,18,42,3,1,100
"1557",62,121,1.0007344,1.0014302,1.0006571,1.0016621,18,42,3,1,100
"1558",62,123,1.0008117,1.0014302,1.0007344,1.0016621,25,42,18,1,100
"1559",62,124,1.0007344,1.0014302,1.0006571,1.0016621,18,42,3,1,100
"1560",62,125,1.0008117,1.0014302,1.0007344,1.0016621,25,42,18,1,100
"1561",62,126,1.0008117,1.0014302,1.0007344,1.0016621,35,42,18,1,100
"1562",62,128,1.0008117,1.0014302,1.0007344,1.0016621,25,42,18,1,100
"1563",62,129,1.0008117,1.0014302,1.0007344,1.0016621,25,50,18,1,100
"1564",62,130,1.0008117,1.0014302,1.0007344,1.0016621,25,51,18,1,100
"1565",62,131,1.0008117,1.0014302,1.0007344,1.0016621,25,51,18,1,100
"1566",62,132,1.0008117,1.0014302,1.0007344,1.0016621,25,151,19,1,100
"1567",62,133,1.0008117,1.0014302,1.0007344,1.0016621,25,151,20,1,100
"1568",62,134,1.0007344,1.0014302,1.0003479,1.0016621,20,151,101,1,100
"1569",62,135,1.0007344,1.0014302,1.0003479,1.0016621,20,176,101,1,100
"1570",62,137,1.0007344,1.0014302,1.0003479,1.0015848,20,176,101,1,100
"1571",62,141,1.0007344,1.0014302,1.0003479,1.0015075,20,176,101,1,100
"1572",62,143,1.0007344,1.0014302,1.0003479,1.0015075,20,151,101,1,100
"1573",62,144,1.0007344,1.0014302,1.0003479,1.0015075,20,151,101,1,100
"1574",62,145,1.0007344,1.0011209,1.0005025,1.0011983,20,1,25,40,100
"1575",62,148,1.0007344,1.0010437,1.0003479,1.0011209,120,25,101,41,100
"1576",62,149,1.0007344,1.0010437,1.0003479,1.0011209,120,51,101,41,100
"1577",62,151,1.0007344,1.0010437,1.0003479,1.0011209,120,27,101,41,100
"1578",62,154,1.0007344,1.0010437,1.0003479,1.0011209,120,27,101,41,100
"1579",62,174,1.0007344,1.0010437,1.0003479,1.0011209,120,27,101,40,100
"1580",62,177,1.0007344,1.0010437,1.0003479,1.0011209,102,28,101,40,100
"1581",62,183,1.0007344,1.0010437,1.0003479,1.0011209,102,28,101,65,100
"1582",62,184,1.0007344,1.0010437,1.0003479,1.0011209,102,28,101,40,100
"1583",62,186,1.0007344,1.0010437,1.0003479,1.0011209,102,28,101,65,100
"1584",62,187,1.0007344,1.0010437,1.0003479,1.0011209,102,28,101,40,100
"1585",62,189,1.0007344,1.0010437,1.0003479,1.0011209,102,28,101,65,100
"1586",62,190,1.0003479,1.0010437,1.0002706,1.0011209,1,235,102,40,100
"1587",62,191,1.0002706,1.0006571,1.0000386,1.0007344,202,1,25,40,100
"1588",62,192,1.0002706,1.0006571,1.0000386,1.0007344,202,2,25,40,100
"1589",62,193,1.0002706,1.0006571,1.0000386,1.0007344,202,2,25,40,100
"1590",62,194,1.0003479,1.0008891,1.0002706,1.0010437,25,8,202,127,100
"1591",62,195,1.0002706,1.0008891,1.0000386,1.0010437,202,108,25,127,100
"1592",62,202,1.0002706,1.0008891,1.0000386,1.0009663,202,110,25,20,100
"1593",62,205,1.0002706,1.0005798,1.0000386,1.0006571,202,1,25,20,100
"1594",62,209,1.0002706,1.0005798,1.0000386,1.0006571,202,1,25,20,100
"1595",62,210,1.0002706,1.0005798,1.0000386,1.0006571,102,1,25,20,100
"1596",62,211,1.0003479,1.0005798,1.0002706,1.0006571,25,1,102,20,100
"1597",62,212,1.0002706,1.0005798,1.000116,1.0006571,101,1,1,20,100
"1598",62,213,1.0003479,1.0005798,1.0002706,1.0006571,25,1,101,20,100
"1599",62,214,1.0003479,1.0006571,1.0002706,1.0008891,25,3,101,109,100
"1600",62,219,1.0003479,1.0006571,1.0002706,1.0008891,25,3,100,109,100
"1601",62,221,1.0002706,1.0006571,1.000116,1.0008891,100,3,1,109,100
"1602",62,222,1.0003479,1.0006571,1.0002706,1.0008891,25,3,100,109,100
"1603",62,237,1.0003479,1.0006571,1.0002706,1.0008891,26,3,100,109,100
"1604",62,244,1.0003479,1.0006571,1.0002706,1.0008891,1,3,100,109,100
"1605",62,245,1.0002706,1.0006571,1.000116,1.0008891,100,13,1,100,100
"1606",62,246,1.0002706,1.0006571,1.000116,1.0008891,125,15,1,100,100
"1607",62,247,1.0002706,1.0006571,1.000116,1.0008891,100,115,1,100,100
"1608",62,248,1.0002706,1.0005798,1.000116,1.0006571,100,3,1,112,100
"1609",62,251,1.0002706,1.0005798,1.000116,1.0006571,100,3,1,113,100
"1610",62,256,1.0002706,1.0005798,1.000116,1.0006571,100,3,1,313,100
"1611",62,260,0.9999614,1.0005025,0.99972945,1.0006571,50,4,301,212,100
"1612",62,261,0.9999614,1.0005025,0.99972945,1.0006571,50,4,301,312,100
"1613",62,262,0.9999614,1.0005025,0.99972945,1.0005798,50,4,301,20,100
"1614",62,263,0.9999614,1.0005025,0.99980676,1.0005798,50,4,88,20,100
"1615",62,264,0.9999614,1.0003479,0.99980676,1.0004252,50,4,88,20,100
"1616",62,265,0.99980676,1.0003479,0.99972945,1.0004252,88,4,101,20,100
"1617",62,268,0.99980676,1.0003479,0.99972945,1.0004252,113,4,101,20,100
"1618",62,269,0.99980676,1.0003479,0.99972945,1.0004252,113,4,1,20,100
"1619",62,273,0.99980676,1.0003479,0.99972945,1.0004252,113,4,1,21,100
"1620",62,274,0.99980676,1.000116,0.99972945,1.0001932,113,4,1,20,100
"1621",62,277,0.99980676,1.0001932,0.99972945,1.0003479,113,20,1,13,100
"1622",62,281,0.99980676,1.0001932,0.99972945,1.0003479,25,20,1,113,100
"1623",62,284,1.000116,1.0003479,0.9999614,1.0009663,25,112,20,100,100
"1624",62,285,0.99980676,1.0003479,0.99972945,1.0009663,77,112,1,100,100
"1625",62,288,0.99980676,1.0003479,0.99972945,1.0009663,77,112,1,125,100
"1626",62,289,0.99980676,1.0003479,0.99972945,1.0009663,77,113,1,125,100
"1627",62,290,0.99980676,1.0003479,0.99972945,1.0009663,77,113,1,125,100
"1628",62,291,0.99980676,1.0003479,0.99972945,1.0009663,77,113,1,100,100
"1629",62,293,0.99980676,1.0003479,0.99972945,1.0009663,77,113,1,125,100
"1630",62,294,0.99980676,1.0003479,0.99972945,1.0009663,52,112,1,125,100
"1631",62,296,0.99980676,1.0003479,0.99972945,1.0006571,52,212,1,25,100
"1632",62,298,0.99980676,1.0003479,0.99972945,1.0005025,52,212,1,25,100
"1633",62,299,0.99972945,1.0002706,0.99949753,1.0003479,1,25,100,212,100
"1634",62,301,0.99972945,1.0002706,0.99949753,1.0003479,1,25,100,212,100
"1635",62,303,0.99972945,1.0003479,0.99949753,1.0005025,1,212,100,25,100
"1636",62,305,0.99972945,1.0002706,0.99949753,1.0003479,1,25,100,212,100
"1637",62,306,0.99972945,1.0003479,0.99949753,1.0005025,1,212,100,25,100
"1638",62,307,0.99980676,1.0003479,0.99972945,1.0005025,1,212,1,25,100
"1639",62,311,0.99980676,1.0002706,0.99972945,1.0003479,1,25,1,212,100
"1640",62,313,0.99980676,1.0003479,0.99972945,1.0005025,1,212,1,25,100
"1641",62,315,0.99980676,1.0003479,0.99972945,1.0005025,1,212,1,50,100
"1642",62,318,0.99980676,1.0003479,0.99972945,1.0009663,1,212,1,150,100
"1643",62,319,0.99980676,1.0003479,0.99972945,1.0009663,1,113,1,150,100
"1644",62,320,0.99980676,1.0003479,0.99972945,1.0009663,1,213,1,150,100
"1645",62,323,0.99980676,1.0003479,0.99972945,1.0004252,1,213,1,50,100
"1646",62,325,0.99980676,1.000116,0.99972945,1.0003479,1,2,1,213,100
"1647",62,337,0.99980676,1.0003479,0.99972945,1.0009663,1,213,1,100,100
"1648",62,340,1.0001932,1.0009663,1.0000386,1.0010437,38,401,1,126,100
"1649",62,341,1.0000386,1.0009663,0.99972945,1.0010437,1,401,1,126,100
"1650",62,345,0.99972945,1.0005025,0.99949753,1.0008117,1,10,100,61,100
"1651",62,346,0.99980676,1.0008117,0.99972945,1.0008891,88,37,1,36,100
"1652",62,347,0.99980676,1.0008117,0.99972945,1.0008891,50,37,1,36,100
"1653",62,349,0.99980676,1.0008117,0.99972945,1.0008891,50,61,1,36,100
"1654",62,351,0.99980676,1.0008117,0.99972945,1.0008891,25,186,1,36,100
"1655",62,353,0.99980676,1.0008117,0.99972945,1.0008891,25,161,1,36,100
"1656",62,354,0.99980676,1.0007344,0.99972945,1.0008117,25,11,1,185,100
"1657",62,356,0.99980676,1.0007344,0.99972945,1.0008117,25,1,1,185,100
"1658",62,357,0.99980676,1.0007344,0.99972945,1.0008117,125,102,1,185,100
"1659",62,358,0.99980676,1.0007344,0.99972945,1.0008117,225,302,1,105,100
"1660",62,360,0.99980676,1.0007344,0.99972945,1.0008117,200,302,1,109,100
"1661",62,364,0.99980676,1.0007344,0.99972945,1.0008117,200,304,1,109,100
"1662",62,370,0.99980676,1.0005798,0.99972945,1.0006571,300,2,1,46,100
"1663",62,371,0.99980676,1.0005798,0.99972945,1.0006571,325,4,1,20,100
"1664",62,374,0.99980676,1.0005798,0.99972945,1.0006571,325,128,1,24,100
"1665",62,377,0.99980676,1.0005798,0.99972945,1.0006571,300,228,1,49,100
"1666",62,379,0.99980676,1.0005798,0.99972945,1.0006571,300,228,1,24,100
"1667",62,383,0.99980676,1.0005798,0.99972945,1.0006571,300,228,26,24,100
"1668",62,384,0.99980676,1.0001932,0.99972945,1.0002706,200,1,26,20,100
"1669",62,385,0.99980676,1.0002706,0.99972945,1.0005798,200,46,1,227,100
"1670",62,386,0.99980676,1.0002706,0.99972945,1.0005798,200,46,1,127,100
"1671",62,387,0.99980676,1.0002706,0.99972945,1.0005798,200,46,1,227,100
"1672",62,388,0.9994202,0.99972945,0.9992656,0.99988407,1,2,1,1,100
"1673",62,389,0.9994202,0.99980676,0.9992656,0.99988407,1,3,1,100,100
"1674",62,390,0.9991883,0.99972945,0.999111,0.99980676,100,22,1,101,100
"1675",62,391,0.9991883,0.9994202,0.999111,0.99949753,100,1,1,20,100
"1676",62,394,0.9991883,0.99949753,0.999111,0.99965215,100,20,1,200,100
"1677",62,395,0.9991883,0.99949753,0.999111,0.99965215,100,20,1,200,100
"1678",62,396,0.9991883,0.99980676,0.999111,0.99988407,100,100,26,100,100
"1679",62,397,0.9992656,0.99980676,0.9991883,0.99988407,66,100,100,100,100
"1680",62,399,0.9992656,0.99988407,0.9991883,1.0002706,66,100,100,4,100
"1681",62,402,0.99972945,0.99988407,0.99965215,1.0002706,25,200,100,4,100
"1682",62,403,0.99965215,0.99988407,0.9994202,1.0002706,100,200,25,4,100
"1683",62,404,0.99965215,0.99988407,0.99949753,1.0002706,100,201,25,4,100
"1684",62,410,0.99980676,1.0002706,0.99965215,1.0004252,145,4,125,101,100
"1685",62,411,0.99965215,1.0002706,0.99949753,1.0004252,125,4,25,201,100
"1686",62,412,0.99965215,1.0002706,0.99949753,1.0004252,150,4,25,201,100
"1687",62,416,0.99965215,1.0002706,0.99949753,1.0004252,125,4,25,201,100
"1688",62,417,0.99965215,1.0002706,0.99949753,1.0004252,150,4,25,201,100
"1689",62,421,0.99965215,1.0002706,0.99949753,1.0004252,125,4,25,201,100
"1690",62,427,0.99965215,1.0002706,0.99949753,1.0004252,125,4,25,201,100
"1691",62,432,0.99965215,1.0002706,0.9993429,1.0004252,100,4,25,201,100
"1692",62,433,0.99965215,1.0002706,0.9993429,1.0004252,100,4,25,201,100
"1693",62,434,0.99965215,1.0002706,0.99949753,1.0004252,125,4,25,201,100
"1694",62,437,0.99965215,1.0002706,0.99949753,1.0004252,100,4,25,201,100
"1695",62,439,0.99965215,1.0002706,0.9992656,1.0004252,100,4,41,201,100
"1696",62,440,0.99965215,1.0002706,0.99949753,1.0004252,100,4,25,201,100
"1697",62,441,0.99972945,1.0002706,0.99965215,1.0004252,25,4,100,201,100
